date,issues
'2023-01-07 21:57:39',1162
'2023-01-09 11:27:54',1163
'2023-01-09 15:47:46',1164
'2023-01-09 15:47:46',1165
'2023-01-10 04:29:27',1166
'2023-01-11 16:36:07',1167
'2023-01-12 02:00:14',1168
'2023-01-12 09:53:42',1169
'2023-01-16 13:12:40',1170
'2023-01-18 20:31:29',1171
'2023-01-20 00:44:59',1172
'2023-01-20 19:32:26',1173
'2023-01-22 13:51:37',1174
'2023-01-23 17:54:36',1175
'2023-01-24 11:04:53',1176
'2023-01-24 12:25:42',1177
'2023-01-24 13:06:40',1178
'2023-01-24 15:30:39',1179
'2023-01-24 15:57:57',1180
'2023-01-25 12:53:51',1181
'2023-01-25 15:58:21',1182
'2023-01-27 11:11:58',1183
'2023-01-27 22:28:33',1184
'2023-01-30 08:44:12',1185
'2023-01-31 12:42:41',1186
'2023-02-02 13:44:19',1187
'2023-02-02 13:58:27',1188
'2023-02-05 15:00:56',1189
'2023-02-06 10:15:48',1190
'2023-02-06 23:06:17',1191
'2023-02-07 08:04:16',1192
'2023-02-07 08:24:10',1193
'2023-02-07 11:44:56',1194
'2023-02-09 09:31:50',1195
'2023-02-09 15:48:20',1196
'2023-02-10 10:39:08',1197
'2023-02-10 17:42:10',1198
'2023-02-11 03:32:18',1199
'2023-02-12 16:23:21',1200
'2023-02-13 14:17:22',1201
'2023-02-14 09:37:19',1202
'2023-02-14 12:44:07',1203
'2023-02-14 17:08:22',1204
'2023-02-15 21:35:45',1205
'2023-02-15 21:44:13',1206
'2023-02-16 16:44:20',1207
'2023-02-17 00:10:56',1208
'2023-02-17 10:36:29',1209
'2023-02-17 11:15:05',1210
'2023-02-20 13:18:55',1211
'2023-02-20 13:52:52',1212
'2023-02-22 05:37:16',1213
'2023-02-22 12:44:07',1214
'2023-02-23 10:37:27',1215
'2023-02-23 16:33:26',1216
'2023-02-23 16:48:09',1217
'2023-02-24 05:14:25',1218
'2023-02-27 21:49:48',1219
'2023-02-28 12:33:54',1220
'2023-03-01 03:42:34',1221
'2023-03-01 15:46:43',1222
'2023-03-01 15:46:43',1223
'2023-03-02 12:17:31',1224
'2023-03-02 19:52:20',1225
'2023-03-03 12:06:52',1226
'2023-03-03 14:58:15',1227
'2023-03-05 13:47:27',1228
'2023-03-06 11:35:58',1229
'2023-03-06 16:01:52',1230
'2023-03-07 08:02:15',1231
'2023-03-07 14:06:44',1232
'2023-03-07 17:42:20',1233
'2023-03-08 11:07:34',1234
'2023-03-08 19:29:04',1235
'2023-03-08 22:31:36',1236
'2023-03-09 10:12:31',1237
'2023-03-10 01:10:38',1238
'2023-03-10 01:53:08',1239
'2023-03-10 09:56:00',1240
'2023-03-10 10:30:57',1241
'2023-03-14 13:50:11',1242
'2023-03-15 06:12:47',1243
'2023-03-15 12:48:49',1244
'2023-03-15 21:01:59',1245
'2023-03-16 03:30:57',1246
'2023-03-16 08:27:04',1247
'2023-03-16 22:00:32',1248
'2023-03-17 20:47:39',1249
'2023-03-18 09:53:22',1250
'2023-03-18 12:57:16',1251
'2023-03-20 17:26:10',1252
'2023-03-20 18:25:53',1253
'2023-03-21 09:35:43',1254
'2023-03-21 09:35:43',1255
'2023-03-22 13:38:29',1256
'2023-03-22 14:36:22',1257
'2023-03-23 09:27:49',1258
'2023-03-23 12:28:01',1259
'2023-03-24 12:06:54',1260
'2023-03-24 13:28:44',1261
'2023-03-24 13:45:07',1262
'2023-03-26 19:38:54',1263
'2023-03-27 07:37:56',1264
'2023-03-27 07:37:56',1265
'2023-03-27 08:39:19',1266
'2023-03-27 09:22:54',1267
'2023-03-27 09:23:47',1268
'2023-03-27 09:23:47',1269
'2023-03-27 09:26:07',1270
'2023-03-27 09:27:44',1271
'2023-03-27 09:30:40',1272
'2023-03-27 09:34:49',1273
'2023-03-27 09:35:38',1274
'2023-03-27 09:37:28',1275
'2023-03-27 09:43:44',1276
'2023-03-27 09:52:41',1277
'2023-03-27 10:03:48',1278
'2023-03-27 10:10:13',1279
'2023-03-27 11:15:21',1280
'2023-03-27 11:28:42',1281
'2023-03-27 12:08:45',1282
'2023-03-27 12:13:46',1283
'2023-03-27 13:34:18',1284
'2023-03-27 13:34:20',1285
'2023-03-27 13:35:13',1286
'2023-03-27 13:41:32',1287
'2023-03-27 13:56:18',1288
'2023-03-27 14:20:36',1289
'2023-03-27 19:11:55',1290
'2023-03-28 08:28:18',1291
'2023-03-28 08:43:26',1292
'2023-03-28 08:59:57',1293
'2023-03-28 09:55:08',1294
'2023-03-28 11:45:43',1295
'2023-03-29 07:59:48',1296
'2023-03-29 10:05:33',1297
'2023-03-29 11:11:04',1298
'2023-03-29 11:12:57',1299
'2023-03-29 12:02:55',1300
'2023-03-29 15:59:43',1301
'2023-03-29 19:07:51',1302
'2023-03-29 21:36:40',1303
'2023-03-30 08:09:40',1304
'2023-03-30 11:15:09',1305
'2023-03-31 04:10:52',1306
'2023-03-31 06:57:38',1307
'2023-03-31 06:57:38',1308
'2023-04-01 03:55:35',1309
'2023-04-01 23:39:39',1310
'2023-04-02 09:16:37',1311
'2023-04-02 13:22:16',1312
'2023-04-03 16:51:48',1313
'2023-04-04 09:42:34',1314
'2023-04-04 20:53:30',1315
'2023-04-05 07:45:11',1316
'2023-04-05 10:29:04',1317
'2023-04-06 12:01:11',1318
'2023-04-06 12:07:14',1319
'2023-04-06 14:14:37',1320
'2023-04-07 16:18:14',1321
'2023-04-10 07:24:45',1322
'2023-04-10 13:19:29',1323
'2023-04-10 18:51:02',1324
'2023-04-11 04:35:03',1325
'2023-04-12 11:21:03',1326
'2023-04-12 11:53:24',1327
'2023-04-12 18:33:28',1328
'2023-04-13 17:59:33',1329
'2023-04-14 07:30:29',1330
'2023-04-17 08:01:17',1331
'2023-04-18 12:29:21',1332
'2023-04-19 09:10:06',1333
'2023-04-19 10:30:05',1334
